View,ID,Name,Group Name,Common Name,Order,Notes,Transfer to ID,ID Key,Databased,Traditional,Modern,Active,
200,200,LYTHRACEAE,Dicots,null,MYRTALES,null,null,"1. Shrub or tree with a definite trunk, usually >2 m tall when mature; petals 14-18 mm long; fruit woody, 9-15 mm long [G#673](Lagerstroemia)
1. Herbs or shrubs without a trunk or trunk weakly formed, usually <3 m tall when mature; petals to 15 mm long or absent; fruit not woody, <8 mm long [2]
2. Leaves petiolate, the petiole 3-10 mm long; leaf blades 3-20 cm long; pedicels 5-13 mm long; flowers usually 6 or more per node; petals 8-15 mm long [s#3400](Decodon verticillatus)
2. Leaves sessile or the petiole 3 mm long or less; leaf blades 0.5-10 cm long; pedicels usually 5 mm long or less, or to 15 mm long (in Cuphea aspera); flowers usually 10 or less per node; petals to 7 mm long or absent [3]
3. Hypanthium asymmetrical at the base (enlarged and spurred on one side) [g#384](Cuphea)
3. Hypanthium symmetrical at the base [4]
4. Hypanthium and fruit cylindrical or oblong [g#738](Lythrum)
4. Hypanthium and fruit campanulate to globose [5]
5. Inflorescence terminal and bracteate [S#4136](Rotala rotundifolia)
5. Flowers in the axils of typical leaves [6]
6. Flowers or fruits 2 or more per leaf axil, 4 or more per node [g#91](Ammannia)
6. Flowers or fruits solitary in the leaf axil, 1-2 per node [7]
7. Petals absent; fruit indehiscent [s#3787](Didiplis diandra)
7. Petals present or absent; fruit dehiscent [S#887](Rotala ramosior)
",TRUE,null,null,TRUE,
201,201,MAGNOLIACEAE,Dicots,null,MAGNOLIALES,null,null,"1. Leaf blade 4- to 6-lobed, truncate-emarginate at the apex; fruit an aggregate of samaras [G#712](Liriodendron)
1. Leaf blade unlobed, rounded to acute at the apex; fruit an aggregate of follicles [G#746](Magnolia)",TRUE,null,null,TRUE,
203,203,MALPIGHIACEAE,Dicots,null,MALPIGHIALES,null,null,"1. Leaf blade margin prickly [S#1565](Malpighia coccigera)
1. Leaf blade margin entire [2]
2. Leafy stems conspicuously lenticellate [3]
2. Leafy stems with few to no conspicuous lenticels [5]
3. Shrubs; fruit a drupe [S#1577](Malpighia emarginata)
3. Vines, rarely shrubs; fruit a schizocarp [4]
4. Stems with whitish lenticels; leaf blade secondary veins obscure, not impressed on the upper surface; petals pink to reddish [S#4362](Heteropterys brachiata)
4. Stems with brownish lenticels; leaf blade secondary veins apparent, impressed on the upper surface; petals yellow [S#4160](Stigmaphyllon sagraeanum)
5. Leaf blade spatulate to obovate; fruit a drupe [S#2263](Byrsonima lucida)
5. Leaf blade elliptic to ovate; fruit a schizocarp [6]
6. Leaf blade lateral veins apparent to obscure, flat on the lower surface; calyx lacking glands; fruit dehiscing into unwinged mericarps [S#410](Galphimia gracilis)
6. Leaf blade lateral veins pronounced, prominent on the lower surface; calyx with a solitary gland; fruit dehiscing into winged mericarps [S#4118](Hiptage benghalensis)
",TRUE,null,null,TRUE,
204,204,MALVACEAE,Dicots,null,MALVALES,"The delimitation of Hibiscus as a genus remains uncertain. It has been proposed that Hibiscus should be expanded into a larger genus to include such genera as Abelmoschus, Kosteletzkya, Malachra, Malvaviscus, Pavonia, Talipariti, and Urena (Pfeil & Crisp 2005).",null,"1. Trees; leaves palmately compound [F#204](Key A)
1. Herbs, shrubs, or trees; leaves simple [2]
2. Leaf blade margins entire (the blade sometimes lobed or leaves compound) [F#204](Key B)
2. Leaf blade margins toothed or undulate, sometimes obscurely so (the blade sometimes lobed) [3]
3. Calyx without a subtending epicalyx [F#204](Key C)
3. Calyx subtended by an epicalyx of bracts [F#204](Key D)

1. (Key A) Trunk massively enlarged, trunk and branches lacking prickles; flowers pendulous on elongate pedicels; calyx lobed (stamens numerous); fruit indehiscent; endocarp spongy [F#204](Adansonia digitata)
1. Trunk enlarged or not, trunk or branches with or without prickles; flowers not pendulous, the pedicels shorter than the flower; calyx truncate or lobed (stamens numerous or 5-10); fruit dehiscent; endocarp with kapok (cottony fibers) [2]
2. Trunk and branches lacking prickles; petals linear-oblong, recurved to recurved-coiling; anthers numerous, strongly exserted [3]
2. Trunk or branches with prickles (the main trunk sometimes becoming smooth); petals elliptic to ovate, incurved, plane, to recurved; anthers 5 or numerous, not exserted or scarcelys so [5]
3. Leaflet venation eucamptodromous [F#204](Pseudobombax ellipticum)
3. Leaflet venation brochidodromous [4]
4. Stamens red distally; fruit brown, surface roughened [F#204](Pachira aquatica)
4. Stamens white; fruit green, smooth [F#204](Pachira glabra)
5. Petals and filaments red to pale red; fertile stamens numerous per flower [F#204](Bombax ceiba)
5. Petals and filaments white to pink; fertile stamens 5 (sometimes with staminodes) per flower [6]
6. Leaflet entire; filaments fused into a tube surrounding the ovary, lacking appendages, filaments free above the ovary [F#204](Ceiba pentandra)
6. Leaflets toothed; filaments united into a tube throughout or nearly so, with lobed appendages, with 5 sinuous anthers at the tip [F#204](Ceiba speciosa)

1. (Key B) Leaf blades usually all lobed [2]
1. Leaf blades usually unlobed [4]
2. Leaf blades deeply palmately divided (sometimes only on the distal leaves), usually at least some sinuses halfway to the midrib or nearly reaching the petiole [G#228](Callirhoe) 
2. Leaf blades unlobed to shallowly lobed, the sinuses usually less than halfway to the midrib [3]
3. Leaf blades 16-50 cm wide; flowers unisexual, with white to red sepals, the petals absent; fruit a foliaceous follicle; seeds ecomose [G#514](Firmiana)
3. Leaf blades 4-15 cm wide; flowers bisexual, with an epicalyx, calyx, and petals; fruit a loculicidal capsule; seeds comose (cotton) [G#559](Gossypium)
4. Herbs to shrubs <1 m tall; leaf blades narrowly oblong-lanceolate, rarely a few lobed [G#312](Cienfuegosia)
4. Shrubs to trees >1 m tall; leaf blades ovate to orbicular [5]
5. Leaf blade orbicular to orbicular-ovate, abruptly acuminate; fruit dehiscent [G#1405](Talipariti)
5. Leaf blade ovate-deltate, gradually acuminate; fruit indehiscent [G#1217](Thespesia)

1. (Key C) Shrubs to trees to 20 m, developing a definite trunk [2]
1. Herbs or shrubs to 2.5 m, scarcely developing a definite trunk [3]
2. Leaf blade base symmetric to slightly asymmetric; peduncle free, without a large foliaceous bract; fruit a drupe [G#1462](Grewia)
2. Leaf blade base conspicuously asymmetric; peduncle adnate to a large foliaceous bract; fruit nutlike [G#1223](Tilia)
3. Leaf blades <2 cm long [4]
3. Leaf blades >2 cm long [5]
4. Leaf blades coriaceous, with conspicuous reticulate venation, with bristle-tipped teeth; stamens 5 per flower; mericarps muricate [G#157](Ayenia)
4. Leaf blades chartaceous, with inconspicuous reticulate venation, the teeth not bristle-tipped; stamens 10 or more per flower; mericarps not muricate [G#1133](Sida)
5. Stamens 5 per flower [6]
5. Stamens 10 or more per flower [7]
6. Corolla white, pink, to purple; fruit usually with 4-10 seeds; styles 5 per flower [G#776](Melochia)
6. Corolla yellow to orange; fruit with 1 seed; style 1 per flower [G#1292](Waltheria)
7. Flowers subtended by foliaceous bracts with dark veins bordered by pale areas [G#748](Malachra)
7. Flowers not subtended by foliaceous bracts with darkened veins and pale areas [8]
8. Stamens free [9]
8. Stamens monadelphous, joined along a staminal column [10]
9. Leaf blades unlobed, <3.1 cm wide; fruit dehiscent, lacking hooked spines [G#354](Corchorus)
9. Leaf blades sometimes lobed, >2 cm wide; fruit indehiscent, with hooked spines (adherent to clothing) [G#1258](Triumfetta)
10. Fruit bladder-like [G#604](Herissantia)
10. Fruit dehiscent, not bladder-like [10]
11. Corolla white, pink, lavender, to violet [G#109](Anoda)
11. Corolla pale yellow, yellow, pinkish yellow, orange-yellow, to pinkish red [12] 
12. Each mericarp with 1 seed [G#1133](Sida)
12. Each mericarp usually with 2-5 seeds [13]
13. Mericarps 5-25, each mericarp undivided, usually with 3-5 seeds [G#47](Abutilon)
13. Mericarps 3-5, each mericarp divided into 2 cells, one cell indehiscent with 1 seed and the other cell dehiscent with 2 seeds [G#1450](Wissadula)

1. (Key D) Corolla tubular in shape with the petals erect and appressed to one another, sheathing the staminal column [G#753](Malvaviscus)
1. Corolla open, the petals generally spreading and exposing the staminal column [2]
2. Fruit a schizocarp with mericarps that individually split apart from each other at maturity [3]
2. Fruit a loculicidal capsule with the mericarps remaining united at maturity [8]
3. Epicalyx bracts 5-7 per flower [4]
3. Epicalyx bracts 2-3 per flower [5]
4. Leaf blade lower surface lacking glands at the base of the major veins [G#892](Pavonia)
4. Leaf blade lower surface with 1-3 prominent glands at the base of the major veins [G#1266](Urena)
5. Leaf blades unlobed, truncate to cuneate at the bse [G#752](Malvastrum)
5. Usually at least some leaf blades lobed, or if unlobed then the blade cordate to subcordate at the base  
6. Leaf blades shallowly lobed, the sinuses usually less than halfway to the midrib, the margins regularly toothed [G#751](Malva)
6. Usually at least some leaf blades deeply palmately divided (sometimes only on the distal leaves) with sinuses halfway to the midrib or nearly reaching the petiole, or the blade with irregularly incised sinuses, or the leaf blades unlobed and deltate-ovate  [7]
7. Leaf blade lobes linear and widely separated from each other, or the leaf blades unlobed and deltate-ovate; petals erose-margined, purple, 2-4 cm long; fruits lacking bristles and spines [G#228](Callirhoe) 
7. Leaf blade lobes not linear, not widely separated, the blades mostly suborbicular; petals entire, orange to red, to 1 cm long; fruits bristly and with apical bifurcate spines [G#799](Modiola)
8. Annual herbs; calyx deciduous in fruit [G#45](Abelmoschus)
8. Perennial herbs, shrubs, to trees; calyx persistent in fruit [9]
9. Fruit apically acute to obtuse; seeds usually 2 or more per locule [G#607](Hibiscus)
9. Fruit apically depressed; seeds usually 1 per locule [G#664](Kosteletzkya)
",TRUE,null,null,TRUE,
205,205,MARANTACEAE,Monocots,null,ZINGIBERALES,null,null,"1. Petiole to 1 m long, exceeding the blade in length; leaf blade not variegated, to 60 cm long, to 40 cm wide; inflorescence to 3 m long; bracts deciduous; sepals persistent in fruit; generally of deeply inundated habitats [S#3590](Thalia geniculata)
1. Petiole usually <0.3 m long, usually shorter than the blade; leaf blade often strikingly variegated, usually <40 cm long, <20 cm wide; inflorescence usually <1 m long; bracts persistent or deciduous; sepals persistent or caducous in fruit; cultivated or sparingly naturalized [2]
2. Usually acaulescent, some taxa cauline; inflorescence usually simple; sepals usually persistent in fruit; outer staminodes (0)1 [F#205](Goeppertia)
2. Acaulescent or cauline; inflorescence simple or branched; sepals caducous or persistent in fruit; outer staminodes 2 [3]
3. Sepals persistent in fruit; corolla tube longer than wide [G#756](Maranta)
3. Sepals caducous in fruit; corolla tube longer to shorter than wide [4]
4. Acaulescent; inflorescence usually simple; corolla tube length subequal to longer than wide [F#205](Ctenanthe)
4. Caulescent; inflorescence usually branched; corolla tube width subequal to wider than long [F#205](Stromanthe)
",TRUE,null,null,TRUE,
483,483,MARCHANTIACEAE,Bryophytes,null,MARCHANTIALES,null,null,null,FALSE,null,null,TRUE,
208,208,MARSILEACEAE,Pteridophytes,null,SALVINIALES,null,null,null,TRUE,null,null,TRUE,
209,209,MARTYNIACEAE,Dicots,null,LAMIALES,null,null,"1. Leaf blade dentate (usually at least some), sinuate, or entire; calyx of 5 free sepals; fertile stamens 2; corolal lobes yellow, the throat with red guidelines and spots; fruit surface strongly echinate; hairs on plant mostly <0.5 mm long, some longer, rarely reaching 1 mm [S#1318](Ibicella lutea)
1. Leaf blade usually entire to sinuate; calyx of 5 sepal lobes, connate at the base, spathe-like; corolla lobes white, pink, to red-purple, the throat with reddish spots and yellow guidelines; fertile stamens 4; fruit surface roughly smooth, not echinate; hairs on plant commonly >0.5 mm long and some >1 mm long [S#241](Proboscidea louisianica)
",TRUE,null,null,TRUE,
212,212,MAYACACEAE,Monocots,null,POALES,null,null,null,TRUE,null,null,TRUE,
417,417,MAZACEAE,Dicots,null,LAMIALES,null,null,null,TRUE,null,null,TRUE,
448,448,MEESIACEAE,Bryophytes,null,SPLACHNALES,null,null,null,FALSE,null,null,TRUE,
398,398,MELANTHIACEAE,Monocots,null,LILIALES,null,null,"1. Scape with one whorl of large foliaceous bracts subtending the flowers (the rhizome has scale-like leaves or cataphylls); fruit a berry [G#1251](Trillium)
1. Leaves basal or cauline, not in one whorl; fruit a capsule [2]
2. Leaves 5-20 cm long, 4.5(6) cm wide, more or less petiolate with an elliptic, ovate, obovate, to oblanceolate blade; anthers 2-locular [S#3822](Chamaelirium luteum)
2. Leaves 20-70 cm long, 0.5-10 cm wide, linear and sessile, or petiolate with an elliptic to lanceolate blade 5-10 cm wide; anthers 1-locular [3]
3. Inflorescence a spike of subsessile to sessile flowers, pedicel 0-2 mm long [S#2085](Schoenocaulon dubium)
3. Inflorescence a raceme or panicle of pedicellate flowers, pedicel 2-20 mm long [4]
4. Inflorescence floccose-puberulent; seeds winged [G#1381](Veratrum)
4. Inflorescence rachis glabrous to pubescent; seeds not winged, sometimes angled [4]
5. Rhizomatous; tepals with conspicuous basal glands [S#3186](Zigadenus glaberrimus)
5. Rhizomes weak or absent, plant base a bulb; tepals eglandular or the gland obscure [6]
6. Inflorescence racemose, the bracts subtending flowers 1-2 times as long as wide; tepals glands absent; leaf apex rounded, obtuse, to abruptly acute; fruit about as long as wide  [S#811](Amianthium muscaetoxicum)
6. Inflorescence racemose or paniculate, the bracts subtending flowers 2-5 times as long as wide; tepals gland absent or obscure; leaf apex mostly attenuate; fruit longer than wide [G#43](Stenanthium)
",TRUE,null,null,TRUE,
213,213,MELASTOMATACEAE,Dicots,null,MYRTALES,null,null,"1. Herb [2]
1. Shrub or tree [3]
2. Leaf blades 0.4-1.5 cm long; petals 5, 0.5-0.6 cm long; anther connective with ventral appendages; ovary 3-locular [s#4365](Acisanthera erecta)
2. Leaf blades 0.8-7.5 cm long; petals 4, 0.7-2.5 cm long; anther connective with dorsal appendanges; ovary 4-locular [g#1045](Rhexia)
3. Leaf blade upper surface smooth, glabrous or sparingly lepidote, and the lower surface white-lepidote; petals 0.5-0.7 cm long; fruit a berry [s#3768](Miconia bicolor)
3. Leaf blade upper surface rough, with appressed trichomes, and the lower surface strigose-pilose to sericeous; petals 2.5-4 cm long; fruit a capsule [s#4157](Melastoma malabathricum)
",TRUE,null,null,TRUE,
214,214,MELIACEAE,Dicots,null,SAPINDALES,null,null,"1. Leaves 2- or 3-pinnately compound; leaflet margin serrate, dentate, or lobed [S#1691](Melia azedarach)
1. Leaves once pinnately compound; leaflet margin entire [2]
2. Leaflets mostly elliptic, symmetric or nearly so [S#4137](Khaya senegalensis)
2. Leaflets ovate to lanceolate, strongly asymmetric with the blade on the distal side of the midrib much larger than the proximal portion [G#1185](Swietenia)",TRUE,null,null,TRUE,
216,216,MENISPERMACEAE,Dicots,null,RANUNCULALES,null,null,"1. Shrubs, glabrous [F#216](Pachygone laurifolius)
1. Vines, glabrous to pubescent [2]
2. Leaves peltate (at least some, sometimes only 1 mm of blade tissue surrounding the petiole), the blade with 7-9 primary veins arising from the petiole point of attachment, the lower surface glabrate; stamens 12-36 [S#3667](Menispermum canadense)
2. Leaves usually not peltate, the blade with 3-7 primary veins at the blade base, the lower surface usually puberulent, pilose, to tomentose (at least on the veins); stamens 4-12 [3]
3. Leaf blade reniform to orbicular; inflorescence with foliaceous bracts 3-15 mm long; pistillate sepal 1, petal 1, pistil 1; staminate sepals 4, petals 4, connate, stamen filaments fused, anthers 1-locular; fruit pubescent [S#3652](Cissampelos pareira)
3. Leaf blade ovate, cordate, or lobed; inflorescence with minute, scale-like bracts to 1.5 mm long; pistillate and staminate sepals 6-9, petals distinct when present, stamen filaments distinct, anthers 2-4-locular, pistils 2-6; fruit glabrous [4]
4. Leaf blades obscurely to deeply lobed, the lobe tip obtuse to acuminate; petals absent or vestigial; stamens 12; carpels 3; fruit ca. 20 mm long, the endocarp hollow on the upper side and cup-shaped [S#718](Calycocarpum lyonii)
4. Leaf blade unlobed to obscurely lobed, the lobe tips rounded to obtuse; petals 6; stamens 6; carpels 6; fruit 6-8 mm long, the endocarp laterally flattened and coiled [S#3769](Nephroia carolinus)
",TRUE,null,null,TRUE,
